genre_ids,original_language,popularity,title,vote_average,vote_count,studio,domestic_gross,foreign_gross,year,release_date,production_budget,worldwide_gross,genre_names
"[53, 80, 18]",en,8.807,The Gambler,5.8,783,Par.,33700000.0,5600000.0,2014,1999-08-04,3000000.0,101773.0,"['Thriller', 'Crime', 'Drama']"
"[18, 878]",en,8.687000000000001,The Giver,6.5,3075,Wein.,45100000.0,21900000.0,2014,2014-08-15,25000000.0,66540205.0,"['Drama', 'Science Fiction']"
"[35, 10749]",en,8.649,That Awkward Moment,6.1,1759,Focus,26100000.0,14400000.0,2014,2014-01-31,8000000.0,53068955.0,"['Comedy', 'Romance']"
"[18, 10749]",en,8.622,The Best of Me,7.3,1512,Rela.,26800000.0,9200000.0,2014,2014-10-17,26000000.0,41059418.0,"['Drama', 'Romance']"
[18],en,8.289,Son of God,6.4,123,Fox,59700000.0,8100000.0,2014,2014-02-28,22000000.0,70949793.0,['Drama']
[18],en,8.26,The Hundred-Foot Journey,7.3,785,BV,54200000.0,34600000.0,2014,2014-08-08,22000000.0,94270488.0,['Drama']
"[35, 10749]",en,8.25,Think Like a Man Too,6.3,319,SGem,65200000.0,5000000.0,2014,2014-06-20,24000000.0,70027933.0,"['Comedy', 'Romance']"
"[35, 18, 10749]",en,8.235,And So It Goes,5.9,264,CE,15200000.0,10200000.0,2014,2014-07-25,18000000.0,17920013.0,"['Comedy', 'Drama', 'Romance']"
"[35, 18, 9648]",en,8.022,While We're Young,5.9,609,A24,7600000.0,9700000.0,2015,2015-03-27,10000000.0,17503828.0,"['Comedy', 'Drama', 'Mystery']"
"[36, 18]",en,7.8839999999999995,Mr. Turner,6.5,301,SPC,4000000.0,18200000.0,2014,2014-12-19,14000000.0,25187026.0,"['History', 'Drama']"
"[18, 35]",en,7.845,Wish I Was Here,6.6,440,Focus,3600000.0,1900000.0,2014,2014-07-18,6000000.0,6591365.0,"['Drama', 'Comedy']"
"[35, 18, 80]",en,7.821000000000001,Veronica Mars,6.7,699,WB,3300000.0,195000.0,2014,2014-03-14,6000000.0,3485383.0,"['Comedy', 'Drama', 'Crime']"
[18],en,7.771,Million Dollar Arm,6.8,353,BV,36500000.0,2800000.0,2014,2014-05-16,25000000.0,39217912.0,['Drama']
"[10751, 18]",en,7.403,Dolphin Tale 2,6.7,173,WB,42000000.0,15800000.0,2014,2014-09-12,36000000.0,57824533.0,"['Family', 'Drama']"
"[10751, 12, 878]",en,7.189,Earth to Echo,5.7,377,Rela.,38900000.0,6400000.0,2014,2014-07-02,13000000.0,42174545.0,"['Family', 'Adventure', 'Science Fiction']"
"[35, 27]",en,6.9479999999999995,A Haunted House 2,5.5,597,ORF,17300000.0,6600000.0,2014,2014-04-18,4000000.0,21206861.0,"['Comedy', 'Horror']"
"[10402, 18]",en,6.933,Jersey Boys,6.9,380,WB,47000000.0,20600000.0,2014,2014-06-20,40000000.0,65282732.0,"['Music', 'Drama']"
"[10751, 35]",en,6.7829999999999995,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.2,817,BV,67000000.0,34400000.0,2014,2014-10-10,28000000.0,101379287.0,"['Family', 'Comedy']"
"[18, 35]",en,6.322,Top Five,6.3,281,Par.,25300000.0,800000.0,2014,2014-12-12,12000000.0,26001741.0,"['Drama', 'Comedy']"
"[80, 35]",en,6.1610000000000005,The Mule,6.4,77,WB,103800000.0,68700000.0,2018,2018-12-14,50000000.0,170857676.0,"['Crime', 'Comedy']"
"[80, 18, 53]",en,33.83,The Mule,6.5,1584,WB,103800000.0,68700000.0,2018,2018-12-14,50000000.0,170857676.0,"['Crime', 'Drama', 'Thriller']"
[27],en,5.893,Devil's Due,4.5,303,Fox,15800000.0,21100000.0,2014,2014-01-17,7000000.0,36146087.0,['Horror']
[53],en,1.595,The Girl on the Train,5.9,25,Strand,208000.0,97100.0,2010,2016-10-07,45000000.0,174278214.0,['Thriller']
"[80, 18, 9648, 10749, 53]",en,11.927,The Girl on the Train,6.3,3479,Strand,208000.0,97100.0,2010,2016-10-07,45000000.0,174278214.0,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']"
[],en,0.6,Red,5.0,1,Sum.,90400000.0,108600000.0,2010,2010-10-15,60000000.0,196439693.0,[]
"[28, 12, 878]",en,44.383,Avengers: Age of Ultron,7.3,13457,BV,459000000.0,946400000.0,2015,2015-05-01,330600000.0,1403013963.0,"['Action', 'Adventure', 'Science Fiction']"
"[878, 28, 12]",en,32.715,Ant-Man,7.1,11949,BV,180200000.0,339100000.0,2015,2015-07-17,130000000.0,518858449.0,"['Science Fiction', 'Action', 'Adventure']"
"[28, 12, 80]",en,30.318,Spectre,6.4,6719,Sony,200100000.0,680600000.0,2015,2015-11-06,300000000.0,879620923.0,"['Action', 'Adventure', 'Crime']"
"[28, 12, 878]",en,28.099,Mad Max: Fury Road,7.4,14454,WB,153600000.0,224800000.0,2015,2015-05-15,150000000.0,370098020.0,"['Action', 'Adventure', 'Science Fiction']"
"[53, 28]",en,27.679000000000002,Taken 3,6.1,3406,Fox,89300000.0,237200000.0,2015,2015-01-09,48000000.0,327656424.0,"['Thriller', 'Action']"
"[28, 18, 53]",en,27.414,San Andreas,6.1,5125,WB (NL),155200000.0,318800000.0,2015,2015-05-29,110000000.0,456258539.0,"['Action', 'Drama', 'Thriller']"
"[80, 53]",en,26.386,Child 44,6.2,903,LG/S,1200000.0,11700000.0,2015,2015-04-17,50000000.0,8004221.0,"['Crime', 'Thriller']"
"[28, 18]",en,25.305,Southpaw,7.4,3424,Wein.,52400000.0,39500000.0,2015,2015-07-24,30000000.0,94156456.0,"['Action', 'Drama']"
"[80, 28, 878]",en,24.52,Chappie,6.7,4995,Sony,31600000.0,70500000.0,2015,2015-03-06,49000000.0,105002056.0,"['Crime', 'Action', 'Science Fiction']"
"[878, 14, 28, 12]",en,24.058000000000003,Jupiter Ascending,5.3,4401,WB,47400000.0,136600000.0,2015,2015-02-06,179000000.0,181982519.0,"['Science Fiction', 'Fantasy', 'Action', 'Adventure']"
"[18, 12, 878]",en,22.855999999999998,The Martian,7.7,12172,Fox,228400000.0,401700000.0,2015,2015-10-02,108000000.0,655271443.0,"['Drama', 'Adventure', 'Science Fiction']"
"[12, 14]",en,22.855999999999998,Seventh Son,5.3,1549,Uni.,17200000.0,97000000.0,2015,2015-02-06,95000000.0,108874967.0,"['Adventure', 'Fantasy']"
"[18, 10749, 53]",en,21.229,Fifty Shades of Grey,5.4,6451,Uni.,166200000.0,404800000.0,2015,2015-02-13,40000000.0,570998101.0,"['Drama', 'Romance', 'Thriller']"
"[28, 12, 878, 53]",en,20.709,Jurassic World,6.6,14056,Uni.,652300000.0,1019.4,2015,2015-06-12,215000000.0,1648854864.0,"['Action', 'Adventure', 'Science Fiction', 'Thriller']"
"[80, 18, 9648, 37]",en,20.680999999999997,The Hateful Eight,7.7,8065,Wein.,54100000.0,101600000.0,2015,2015-12-25,62000000.0,147864886.0,"['Crime', 'Drama', 'Mystery', 'Western']"
"[28, 80, 53]",en,20.468,Sicario,7.3,4475,LGF,46900000.0,38000000.0,2015,2015-09-18,30000000.0,84393749.0,"['Action', 'Crime', 'Thriller']"
"[28, 80, 53]",en,20.396,Furious 7,7.3,6538,Uni.,353000000.0,1163.0,2015,2015-04-03,190000000.0,1518722794.0,"['Action', 'Crime', 'Thriller']"
"[12, 10751, 9648, 878]",en,20.136,Tomorrowland,6.2,4610,BV,93400000.0,115700000.0,2015,2015-05-22,170000000.0,206627518.0,"['Adventure', 'Family', 'Mystery', 'Science Fiction']"
"[18, 53]",en,20.0,Room,8.1,5494,A24,14700000.0,20700000.0,2015,2015-10-16,13000000.0,36262783.0,"['Drama', 'Thriller']"
"[28, 12, 878]",en,19.487000000000002,The Hunger Games: Mockingjay - Part 2,6.8,7609,LGF,281700000.0,371700000.0,2015,2015-11-20,160000000.0,648986787.0,"['Action', 'Adventure', 'Science Fiction']"
"[37, 18, 12]",en,19.41,The Revenant,7.4,11064,Fox,183600000.0,349300000.0,2015,2015-12-25,135000000.0,532938302.0,"['Western', 'Drama', 'Adventure']"
"[28, 53]",en,19.005,No Escape,6.8,1296,Wein.,27300000.0,27100000.0,2015,2015-08-26,5000000.0,42844516.0,"['Action', 'Thriller']"
"[12, 27, 35]",en,18.957,Goosebumps,6.2,2147,Sony,80100000.0,70100000.0,2015,2015-10-16,58000000.0,158905324.0,"['Adventure', 'Horror', 'Comedy']"
"[18, 878]",en,18.485,Ex Machina,7.6,8026,A24,25400000.0,11400000.0,2015,2015-04-10,13000000.0,38358392.0,"['Drama', 'Science Fiction']"
"[35, 10402]",en,18.469,Pitch Perfect 2,6.8,3599,Uni.,184300000.0,103200000.0,2015,2015-05-15,29000000.0,287625468.0,"['Comedy', 'Music']"
"[35, 10749]",en,18.423,Trainwreck,5.8,1731,Uni.,110200000.0,30600000.0,2015,2015-07-17,35000000.0,141123897.0,"['Comedy', 'Romance']"
[35],en,17.684,Ted 2,6.1,4227,Uni.,81500000.0,135200000.0,2015,2015-06-26,68000000.0,217214143.0,['Comedy']
"[12, 16, 10751]",en,17.675,The Good Dinosaur,6.7,3135,BV,123100000.0,209100000.0,2015,2015-11-25,187500000.0,333771037.0,"['Adventure', 'Animation', 'Family']"
"[28, 18, 53]",en,17.592,Run All Night,6.4,1684,WB,26500000.0,45200000.0,2015,2015-03-13,50000000.0,66961644.0,"['Action', 'Drama', 'Thriller']"
"[28, 878, 53]",en,17.31,Maze Runner: The Scorch Trials,6.6,6365,Fox,81700000.0,230600000.0,2015,2015-09-18,61000000.0,310566162.0,"['Action', 'Science Fiction', 'Thriller']"
"[80, 53, 28]",en,16.824,Blackhat,5.3,1165,Uni.,8000000.0,11600000.0,2015,2015-01-16,70000000.0,19665004.0,"['Crime', 'Thriller', 'Action']"
"[14, 28, 12, 878]",en,16.685,The Last Witch Hunter,5.8,2193,LG/S,27400000.0,119600000.0,2015,2015-10-23,80000000.0,130818912.0,"['Fantasy', 'Action', 'Adventure', 'Science Fiction']"
"[16, 35, 10751, 14]",en,16.553,Hotel Transylvania 2,6.7,3184,Sony,169700000.0,305100000.0,2015,2015-09-25,80000000.0,469500298.0,"['Animation', 'Comedy', 'Family', 'Fantasy']"
"[28, 12, 878]",en,16.36,Fantastic Four,4.4,3837,Fox,56100000.0,111900000.0,2015,2015-08-07,120000000.0,167849187.0,"['Action', 'Adventure', 'Science Fiction']"
"[28, 12, 878]",en,16.36,Fantastic Four,4.4,3837,Fox,56100000.0,111900000.0,2015,2005-07-08,87500000.0,333132750.0,"['Action', 'Adventure', 'Science Fiction']"
[18],en,16.355999999999998,Creed,7.3,4010,WB (NL),109800000.0,63800000.0,2015,2015-11-25,37000000.0,173567581.0,['Drama']
"[18, 53, 36]",en,16.354,Spotlight,7.8,4935,ORF,45100000.0,53200000.0,2015,2015-11-06,20000000.0,92088460.0,"['Drama', 'Thriller', 'History']"
[],en,0.6,Spotlight,10.0,1,ORF,45100000.0,53200000.0,2015,2015-11-06,20000000.0,92088460.0,[]
"[28, 35, 10751]",en,15.940999999999999,Paul Blart: Mall Cop 2,5.0,900,Sony,71000000.0,36600000.0,2015,2015-04-17,38000000.0,107650646.0,"['Action', 'Comedy', 'Family']"
[35],en,15.876,The Wedding Ringer,6.5,961,SGem,64500000.0,15300000.0,2015,2015-01-16,23000000.0,80171596.0,['Comedy']
"[12, 16, 35, 10751]",en,14.972999999999999,Alvin and the Chipmunks: The Road Chip,5.8,852,Fox,85900000.0,148900000.0,2015,2015-12-18,90000000.0,249517956.0,"['Adventure', 'Animation', 'Comedy', 'Family']"
"[18, 80]",en,14.645999999999999,Black Mass,6.4,2020,WB,62600000.0,37200000.0,2015,2015-09-18,53000000.0,98837872.0,"['Drama', 'Crime']"
[27],en,0.9590000000000001,Black Mass,10.0,1,WB,62600000.0,37200000.0,2015,2015-09-18,53000000.0,98837872.0,['Horror']
"[53, 878, 28, 12]",en,14.640999999999998,Vice,4.3,312,Annapurna,47800000.0,28200000.0,2018,2018-12-25,60000000.0,70883171.0,"['Thriller', 'Science Fiction', 'Action', 'Adventure']"
"[18, 36, 35]",en,20.125,Vice,7.1,1213,Annapurna,47800000.0,28200000.0,2018,2018-12-25,60000000.0,70883171.0,"['Drama', 'History', 'Comedy']"
[35],en,14.377,The Intern,7.1,3373,WB,75800000.0,118800000.0,2015,2015-09-25,40000000.0,197115710.0,['Comedy']
"[53, 18, 12, 28, 36]",en,14.33,In the Heart of the Sea,6.6,2137,WB,25000000.0,68900000.0,2015,2015-12-11,100000000.0,89693309.0,"['Thriller', 'Drama', 'Adventure', 'Action', 'History']"
"[35, 18]",en,14.327,The Big Short,7.3,4657,Par.,70300000.0,63200000.0,2015,2015-12-11,28000000.0,133162752.0,"['Comedy', 'Drama']"
"[28, 80, 53]",en,14.082,Hitman: Agent 47,5.6,1764,Fox,22500000.0,59900000.0,2015,2015-08-21,35000000.0,82182803.0,"['Action', 'Crime', 'Thriller']"
"[12, 35, 10751, 14, 16]",en,13.815,The SpongeBob Movie: Sponge Out of Water,5.7,1165,Par.,163000000.0,162200000.0,2015,2015-02-06,74000000.0,311013181.0,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Animation']"
[35],en,13.802,Entourage,6.2,647,WB,32400000.0,16900000.0,2015,2015-06-03,30000000.0,46438538.0,['Comedy']
"[35, 12, 10751]",en,13.565,Paddington,7.0,1904,W/Dim.,76300000.0,191800000.0,2015,2015-01-16,55000000.0,258789097.0,"['Comedy', 'Adventure', 'Family']"
"[9648, 27]",en,13.493,The Witch,6.6,2931,A24,25100000.0,15300000.0,2016,2016-02-19,3500000.0,40454520.0,"['Mystery', 'Horror']"
"[53, 28, 80, 9648]",en,13.427999999999999,The Transporter Refueled,5.4,836,EC,16000000.0,56600000.0,2015,2015-09-04,22000000.0,69698495.0,"['Thriller', 'Action', 'Crime', 'Mystery']"
"[35, 12]",en,13.263,Mortdecai,5.4,1666,LGF,7700000.0,39600000.0,2015,2015-01-23,60000000.0,30396134.0,"['Comedy', 'Adventure']"
"[10749, 18]",en,13.095999999999998,Carol,7.4,1949,Wein.,12700000.0,27600000.0,2015,2015-11-20,11800000.0,42843521.0,"['Romance', 'Drama']"
"[12, 10751, 14]",en,13.054,Pan,5.9,1701,WB,35100000.0,93300000.0,2015,2015-10-09,150000000.0,151525973.0,"['Adventure', 'Family', 'Fantasy']"
"[53, 18]",en,12.835999999999999,Bridge of Spies,7.2,4313,BV,72300000.0,93200000.0,2015,2015-10-16,40000000.0,162498338.0,"['Thriller', 'Drama']"
"[18, 35]",en,12.761,Burnt,6.4,1841,Wein.,13700000.0,23000000.0,2015,2015-10-30,20000000.0,36773510.0,"['Drama', 'Comedy']"
[35],en,12.129000000000001,Get Hard,6.0,1469,WB,90400000.0,21400000.0,2015,2015-03-27,40000000.0,106511453.0,['Comedy']
"[18, 10749]",en,12.083,Brooklyn,7.3,1912,FoxS,38300000.0,23800000.0,2015,2015-11-04,11000000.0,62076141.0,"['Drama', 'Romance']"
"[18, 10402]",fr,0.9159999999999999,Brooklyn,6.0,1,FoxS,38300000.0,23800000.0,2015,2015-11-04,11000000.0,62076141.0,"['Drama', 'Music']"
"[12, 18, 53]",en,11.754000000000001,The Walk,6.9,1906,TriS,10100000.0,51000000.0,2015,2015-09-30,35000000.0,61492104.0,"['Adventure', 'Drama', 'Thriller']"
"[18, 10402]",en,11.731,Straight Outta Compton,7.7,2048,Uni.,161200000.0,40400000.0,2015,2015-08-14,28000000.0,202182981.0,"['Drama', 'Music']"
"[18, 9648, 10749]",en,11.564,Paper Towns,6.0,3587,Fox,32000000.0,53500000.0,2015,2015-07-24,12000000.0,85450484.0,"['Drama', 'Mystery', 'Romance']"
"[10752, 18]",en,11.479000000000001,The Water Diviner,6.8,682,WB,4200000.0,34000000.0,2015,2015-04-24,22500000.0,31054727.0,"['War', 'Drama']"
"[12, 35, 16, 10751]",en,11.344000000000001,The Peanuts Movie,6.6,894,Fox,130199999.0,116100000.0,2015,2015-11-06,99000000.0,250091610.0,"['Adventure', 'Comedy', 'Animation', 'Family']"
"[18, 10749]",en,11.168,The Longest Ride,7.5,1908,Fox,37400000.0,25500000.0,2015,2015-04-10,34000000.0,63802928.0,"['Drama', 'Romance']"
[35],en,10.993,Sisters,5.9,922,Uni.,87000000.0,18000000.0,2015,2015-12-18,30000000.0,106030660.0,['Comedy']
"[18, 10402, 10749, 35]",en,10.809000000000001,We Are Your Friends,6.3,1241,WB,3600000.0,7500000.0,2015,2015-08-28,2000000.0,10153415.0,"['Drama', 'Music', 'Romance', 'Comedy']"
"[35, 27]",en,10.450999999999999,Scouts Guide to the Zombie Apocalypse,6.2,915,Par.,3700000.0,12400000.0,2015,2015-10-30,15000000.0,15554855.0,"['Comedy', 'Horror']"
"[28, 18, 80]",en,10.388,The Gunman,5.7,583,ORF,10700000.0,13500000.0,2015,2015-03-20,40000000.0,18594227.0,"['Action', 'Drama', 'Crime']"
"[18, 35]",en,10.305,Joy,6.5,2723,Fox,56500000.0,44700000.0,2015,2015-12-25,60000000.0,101134059.0,"['Drama', 'Comedy']"
"[16, 35, 18, 10749]",en,10.285,Anomalisa,7.1,927,Par.,3800000.0,1900000.0,2015,2015-12-30,8000000.0,5706168.0,"['Animation', 'Comedy', 'Drama', 'Romance']"
"[27, 53, 9648]",en,10.196,The Visit,6.2,2634,Uni.,65200000.0,33200000.0,2015,2015-09-11,5000000.0,98677816.0,"['Horror', 'Thriller', 'Mystery']"
[],en,0.631,The Visit,8.0,1,Uni.,65200000.0,33200000.0,2015,2015-09-11,5000000.0,98677816.0,[]
"[18, 36]",en,9.993,The 33,6.2,565,WB,12200000.0,12700000.0,2015,2015-11-13,25000000.0,28400715.0,"['Drama', 'History']"
"[35, 28]",en,9.97,American Ultra,6.0,1756,LGF,14400000.0,12700000.0,2015,2015-08-21,28000000.0,30295028.0,"['Comedy', 'Action']"
[27],en,9.916,Sinister 2,5.8,1142,Focus,27700000.0,25100000.0,2015,2015-08-21,10000000.0,54104225.0,['Horror']
"[18, 14, 27, 9648, 10749, 53]",en,9.897,Crimson Peak,6.5,2986,Uni.,31100000.0,43600000.0,2015,2015-10-16,55000000.0,74966854.0,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Romance', 'Thriller']"
"[18, 35, 10749]",en,9.685,Aloha,5.3,1226,Sony,21100000.0,5200000.0,2015,2015-05-29,37000000.0,25387091.0,"['Drama', 'Comedy', 'Romance']"
"[28, 35, 80]",en,9.607000000000001,Hot Pursuit,5.6,1000,WB (NL),34600000.0,17100000.0,2015,2015-05-08,35000000.0,45671512.0,"['Action', 'Comedy', 'Crime']"
"[878, 53]",en,9.55,Project Almanac,6.5,1449,Par.,22300000.0,10900000.0,2015,2015-01-30,12000000.0,32909437.0,"['Science Fiction', 'Thriller']"
"[27, 35, 14]",en,9.417,Krampus,6.0,1046,Uni.,42700000.0,18800000.0,2015,2015-12-04,15000000.0,61788393.0,"['Horror', 'Comedy', 'Fantasy']"
"[10751, 16, 12, 35]",en,9.338,Minions,6.4,7343,Uni.,336000000.0,823400000.0,2015,2015-07-10,74000000.0,1160336173.0,"['Family', 'Animation', 'Adventure', 'Comedy']"
"[35, 18]",en,9.269,The Lady in the Van,6.3,393,SPC,10000000.0,31400000.0,2015,2016-01-15,6000000.0,42320503.0,"['Comedy', 'Drama']"
"[80, 18, 35]",en,9.246,Dope,7.2,954,ORF,17500000.0,480000.0,2015,2015-06-19,7000000.0,18190831.0,"['Crime', 'Drama', 'Comedy']"
"[27, 53]",en,9.166,The Gallows,4.8,591,WB (NL),22800000.0,20200000.0,2015,2015-07-10,100000.0,41656474.0,"['Horror', 'Thriller']"
"[18, 878, 53]",en,9.061,Victor Frankenstein,5.8,1200,Fox,5800000.0,28500000.0,2015,2015-11-25,40000000.0,31124367.0,"['Drama', 'Science Fiction', 'Thriller']"
"[10749, 35]",en,9.054,The DUFF,6.8,2987,LGF,34000000.0,9500000.0,2015,2015-02-20,8500000.0,43528634.0,"['Romance', 'Comedy']"
[35],en,9.014,The Night Before,6.1,956,Sony,43000000.0,9300000.0,2015,2015-11-20,25000000.0,52427346.0,['Comedy']
"[35, 18, 10402]",en,8.933,Danny Collins,6.7,260,BST,5600000.0,5200000.0,2015,2015-03-20,10000000.0,8465845.0,"['Comedy', 'Drama', 'Music']"
"[18, 36]",en,8.895,Steve Jobs,6.8,2572,Uni.,17800000.0,16700000.0,2015,2015-10-09,30000000.0,35579007.0,"['Drama', 'History']"
"[35, 18]",en,8.681000000000001,Magic Mike XXL,6.2,1110,WB,66000000.0,56500000.0,2015,2015-07-01,14500000.0,123660597.0,"['Comedy', 'Drama']"
"[35, 18]",en,8.677,Me and Earl and the Dying Girl,7.6,1570,FoxS,6800000.0,2300000.0,2015,2015-06-12,8000000.0,9266180.0,"['Comedy', 'Drama']"
"[14, 18, 10749]",en,8.559,The Age of Adaline,7.4,3853,LGF,42600000.0,23000000.0,2015,2015-04-24,30000000.0,68984536.0,"['Fantasy', 'Drama', 'Romance']"
[35],en,8.516,Unfinished Business,5.2,472,Fox,10200000.0,4200000.0,2015,2015-03-06,35000000.0,13214051.0,['Comedy']
"[35, 10751, 18]",en,8.261000000000001,Love the Coopers,5.8,384,LGF,26300000.0,16100000.0,2015,2015-11-13,18000000.0,42227490.0,"['Comedy', 'Family', 'Drama']"
"[35, 18, 10402]",en,8.247,Ricki and the Flash,5.8,473,TriS,26800000.0,14500000.0,2015,2015-08-07,18000000.0,41166033.0,"['Comedy', 'Drama', 'Music']"
[18],en,8.197000000000001,"McFarland, USA",7.3,358,BV,44500000.0,1200000.0,2015,2015-02-20,17000000.0,45707924.0,['Drama']
"[27, 53]",en,8.157,Paranormal Activity: The Ghost Dimension,5.2,774,Par.,18300000.0,60600000.0,2015,2015-10-23,10000000.0,77959374.0,"['Horror', 'Thriller']"
"[27, 53]",en,8.12,Unfriended,5.4,2019,Uni.,32500000.0,31600000.0,2015,2015-04-17,1000000.0,64364198.0,"['Horror', 'Thriller']"
[35],en,8.052999999999999,Hot Tub Time Machine 2,5.1,512,Par.,12300000.0,767000.0,2015,2015-02-20,14000000.0,12826644.0,['Comedy']
"[18, 14, 10402]",en,7.942,Jem and the Holograms,5.4,241,Uni.,2200000.0,149000.0,2015,2015-10-23,5000000.0,2368937.0,"['Drama', 'Fantasy', 'Music']"
"[18, 36]",en,7.763,Suffragette,7.3,982,Focus,4700000.0,11300000.0,2015,2015-10-23,14000000.0,34044909.0,"['Drama', 'History']"
[18],en,7.76,Woman in Gold,7.4,787,Wein.,33299999.0,28300000.0,2015,2015-04-01,11000000.0,58586407.0,['Drama']
"[18, 35]",en,7.731,The Second Best Exotic Marigold Hotel,6.4,420,FoxS,33100000.0,52900000.0,2015,2015-03-06,10000000.0,90384306.0,"['Drama', 'Comedy']"
"[12, 35, 18]",en,6.935,A Walk in the Woods,5.9,402,BG,29500000.0,8000000.0,2015,2015-09-02,8000000.0,37119358.0,"['Adventure', 'Comedy', 'Drama']"
"[18, 53]",en,6.727,The Perfect Guy,5.7,211,SGem,57000000.0,3200000.0,2015,2015-09-11,18000000.0,60278166.0,"['Drama', 'Thriller']"
"[18, 10749]",en,6.471,By the Sea,5.4,306,Uni.,538000.0,2800000.0,2015,2015-11-13,20000000.0,3727746.0,"['Drama', 'Romance']"
"[14, 18]",en,5.599,Do You Believe?,7.0,72,PFR,13000000.0,1400000.0,2015,2015-03-20,2300000.0,14304931.0,"['Fantasy', 'Drama']"
[99],en,1.96,Moana,6.5,16,BV,248800000.0,394600000.0,2016,2016-11-23,150000000.0,637517365.0,['Documentary']
"[12, 35, 10751, 16]",en,4.419,Moana,7.5,6907,BV,248800000.0,394600000.0,2016,2016-11-23,150000000.0,637517365.0,"['Adventure', 'Comedy', 'Family', 'Animation']"
[18],en,1.4,Tag,4.0,1,WB (NL),54700000.0,23400000.0,2018,2018-06-15,28000000.0,77026186.0,['Drama']
"[35, 18]",en,18.5,Tag,6.8,1297,WB (NL),54700000.0,23400000.0,2018,2018-06-15,28000000.0,77026186.0,"['Comedy', 'Drama']"
[],el,0.84,Alpha,7.0,1,Studio 8,35900000.0,62300000.0,2018,2018-08-17,51000000.0,99624873.0,[]
"[12, 18]",en,24.535999999999998,Alpha,5.9,1167,Studio 8,35900000.0,62300000.0,2018,2018-08-17,51000000.0,99624873.0,"['Adventure', 'Drama']"
"[28, 12, 878, 14]",en,39.293,X-Men: Apocalypse,6.5,8348,Fox,155400000.0,388500000.0,2016,2016-05-27,178000000.0,542537546.0,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']"
"[12, 28, 878]",en,39.137,Captain America: Civil War,7.4,14000,BV,408100000.0,745200000.0,2016,2016-05-06,250000000.0,1140069413.0,"['Adventure', 'Action', 'Science Fiction']"
"[28, 12, 35]",en,35.067,Deadpool,7.6,20175,Fox,363100000.0,420000000.0,2016,2016-02-12,58000000.0,801025593.0,"['Action', 'Adventure', 'Comedy']"
"[28, 12, 14, 878]",en,33.035,Doctor Strange,7.3,12582,BV,232600000.0,445100000.0,2016,2016-11-04,165000000.0,676404566.0,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']"
"[18, 10749]",en,29.886999999999997,The Light Between Oceans,7.1,831,BV,12500000.0,13400000.0,2016,2016-09-02,20000000.0,22281732.0,"['Drama', 'Romance']"
"[28, 12, 14]",en,28.088,Batman v Superman: Dawn of Justice,5.8,11991,WB,330400000.0,543300000.0,2016,2016-03-25,250000000.0,867500281.0,"['Action', 'Adventure', 'Fantasy']"
"[16, 12, 10751, 35]",en,27.549,Zootopia,7.7,9977,BV,341300000.0,682500000.0,2016,2016-03-04,150000000.0,1019429616.0,"['Animation', 'Adventure', 'Family', 'Comedy']"
"[28, 35, 53]",en,25.805,Now You See Me 2,6.8,6744,LG/S,65099999.0,269800000.0,2016,2016-06-10,90000000.0,328325007.0,"['Action', 'Comedy', 'Thriller']"
"[18, 878, 9648]",en,25.441999999999997,Arrival,7.4,10387,Par.,100500000.0,102800000.0,2016,2016-11-11,47000000.0,203127894.0,"['Drama', 'Science Fiction', 'Mystery']"
"[18, 36, 10752]",en,24.074,Hacksaw Ridge,8.1,6608,LGF,67200000.0,108100000.0,2016,2016-11-04,40000000.0,168904682.0,"['Drama', 'History', 'War']"
"[28, 18, 36, 53, 10752]",en,21.486,13 Hours: The Secret Soldiers of Benghazi,7.0,1573,Par.,52900000.0,16600000.0,2016,2016-01-15,50000000.0,69411370.0,"['Action', 'Drama', 'History', 'Thriller', 'War']"
"[28, 12, 14]",en,21.464000000000002,Warcraft,6.3,4071,Uni.,47400000.0,386300000.0,2016,2016-06-10,160000000.0,425522281.0,"['Action', 'Adventure', 'Fantasy']"
"[28, 12, 878]",en,21.401,Rogue One: A Star Wars Story,7.5,9296,BV,532200000.0,523900000.0,2016,2016-12-16,200000000.0,1049102856.0,"['Action', 'Adventure', 'Science Fiction']"
"[12, 10751, 14]",en,20.08,The BFG,6.2,1916,BV,55500000.0,127900000.0,2016,2016-07-01,140000000.0,199646680.0,"['Adventure', 'Family', 'Fantasy']"
"[28, 18, 10752, 10749, 53]",en,19.611,Allied,6.7,2765,Par.,40100000.0,79400000.0,2016,2016-11-23,106000000.0,119266661.0,"['Action', 'Drama', 'War', 'Romance', 'Thriller']"
"[28, 12, 878]",en,19.142,Star Trek Beyond,6.7,4275,Par.,158800000.0,184600000.0,2016,2016-07-22,185000000.0,335802233.0,"['Action', 'Adventure', 'Science Fiction']"
"[28, 27, 53]",en,18.975,The Purge: Election Year,6.3,2900,Uni.,79200000.0,39400000.0,2016,2016-07-01,10000000.0,118514727.0,"['Action', 'Horror', 'Thriller']"
